date,municipio_ibge,suicidios,obitos_totais,taxa_suicidio
2020-09-01,1301902,2,44,0.045454545454545456
2020-09-01,1302108,1,3,0.3333333333333333
2020-09-01,1302504,2,38,0.05263157894736842
2020-09-01,1302603,6,1029,0.0058309037900874635
2020-09-01,1303007,1,11,0.09090909090909091
2020-09-01,1303205,1,9,0.1111111111111111
2020-09-01,1303403,1,43,0.023255813953488372
2020-09-01,1304005,1,4,0.25
2020-09-01,1304104,1,7,0.14285714285714285
2020-09-01,1304203,1,28,0.03571428571428571
2020-09-01,1304302,1,8,0.125
2020-09-01,1400027,2,7,0.2857142857142857
2020-09-01,1400100,1,138,0.007246376811594203
2020-09-01,1500107,1,65,0.015384615384615385
2020-09-01,1500909,1,19,0.05263157894736842
2020-09-01,1501204,1,9,0.1111111111111111
2020-09-01,1501402,7,757,0.009247027741083224
2020-09-01,1501709,1,40,0.025
2020-09-01,1501725,1,13,0.07692307692307693
2020-09-01,1501782,1,13,0.07692307692307693
2020-09-01,1502103,1,42,0.023809523809523808
2020-09-01,1502400,1,81,0.012345679012345678
2020-09-01,1503705,1,23,0.043478260869565216
2020-09-01,1504208,2,110,0.01818181818181818
2020-09-01,1504422,1,45,0.022222222222222223
2020-09-01,1504703,1,28,0.03571428571428571
2020-09-01,1505205,1,10,0.1
2020-09-01,1505536,1,89,0.011235955056179775
2020-09-01,1506138,1,69,0.014492753623188406
2020-09-01,1507102,1,10,0.1
2020-09-01,1507953,1,33,0.030303030303030304
2020-09-01,1600303,2,193,0.010362694300518135
2020-09-01,1600402,1,2,0.5
2020-09-01,1600600,1,59,0.01694915254237288
2020-09-01,1600808,1,2,0.5
2020-09-01,1702208,1,25,0.04
2020-09-01,1703701,1,5,0.2
2020-09-01,1707553,1,2,0.5
2020-09-01,1708254,1,3,0.3333333333333333
2020-09-01,1709500,2,41,0.04878048780487805
2020-09-01,1718204,1,50,0.02
2020-09-01,1721000,1,151,0.006622516556291391
2020-09-01,2100055,2,49,0.04081632653061224
2020-09-01,2100832,1,9,0.1111111111111111
2020-09-01,2101731,1,5,0.2
2020-09-01,2102077,1,2,0.5
2020-09-01,2103000,1,69,0.014492753623188406
2020-09-01,2103208,2,34,0.058823529411764705
2020-09-01,2103307,3,63,0.047619047619047616
2020-09-01,2104206,1,7,0.14285714285714285
2020-09-01,2104800,1,34,0.029411764705882353
2020-09-01,2105302,4,180,0.022222222222222223
2020-09-01,2106003,1,5,0.2
2020-09-01,2108504,1,15,0.06666666666666667
2020-09-01,2109908,1,52,0.019230769230769232
2020-09-01,2111102,1,20,0.05
2020-09-01,2111250,1,4,0.25
2020-09-01,2111300,1,494,0.0020242914979757085
2020-09-01,2112308,1,11,0.09090909090909091
2020-09-01,2112803,1,31,0.03225806451612903
2020-09-01,2114007,1,33,0.030303030303030304
2020-09-01,2200301,1,8,0.125
2020-09-01,2201101,1,6,0.16666666666666666
2020-09-01,2201507,1,13,0.07692307692307693
2020-09-01,2202307,1,15,0.06666666666666667
2020-09-01,2202455,1,3,0.3333333333333333
2020-09-01,2203305,1,9,0.1111111111111111
2020-09-01,2203503,1,11,0.09090909090909091
2020-09-01,2205607,1,5,0.2
2020-09-01,2206050,1,5,0.2
2020-09-01,2206951,1,5,0.2
2020-09-01,2208007,1,59,0.01694915254237288
2020-09-01,2208403,1,42,0.023809523809523808
2020-09-01,2210706,1,10,0.1
2020-09-01,2211001,8,520,0.015384615384615385
2020-09-01,2301109,1,20,0.05
2020-09-01,2301851,1,11,0.09090909090909091
2020-09-01,2301901,2,45,0.044444444444444446
2020-09-01,2302305,1,19,0.05263157894736842
2020-09-01,2302404,2,39,0.05128205128205128
2020-09-01,2302503,1,26,0.038461538461538464
2020-09-01,2302800,1,48,0.020833333333333332
2020-09-01,2303303,1,16,0.0625
2020-09-01,2303659,1,5,0.2
2020-09-01,2304400,3,1258,0.0023847376788553257
2020-09-01,2304954,1,16,0.0625
2020-09-01,2305209,1,15,0.06666666666666667
2020-09-01,2305357,1,12,0.08333333333333333
2020-09-01,2305654,1,8,0.125
2020-09-01,2305803,1,36,0.027777777777777776
2020-09-01,2306009,1,16,0.0625
2020-09-01,2306702,1,14,0.07142857142857142
2020-09-01,2306801,1,5,0.2
2020-09-01,2307007,2,23,0.08695652173913043
2020-09-01,2307304,2,149,0.013422818791946308
2020-09-01,2307809,1,10,0.1
2020-09-01,2308005,1,27,0.037037037037037035
2020-09-01,2308104,1,29,0.034482758620689655
2020-09-01,2308401,1,17,0.058823529411764705
2020-09-01,2309508,1,24,0.041666666666666664
2020-09-01,2310803,1,13,0.07692307692307693
2020-09-01,2310852,1,8,0.125
2020-09-01,2311306,1,47,0.02127659574468085
2020-09-01,2311405,1,52,0.019230769230769232
2020-09-01,2311504,1,14,0.07142857142857142
2020-09-01,2311801,1,50,0.02
2020-09-01,2311900,1,10,0.1
2020-09-01,2312304,1,20,0.05
2020-09-01,2312908,1,132,0.007575757575757576
2020-09-01,2313005,2,18,0.1111111111111111
2020-09-01,2313401,1,50,0.02
2020-09-01,2314102,2,37,0.05405405405405406
2020-09-01,2400208,1,31,0.03225806451612903
2020-09-01,2401008,1,27,0.037037037037037035
2020-09-01,2401404,1,6,0.16666666666666666
2020-09-01,2401453,1,12,0.08333333333333333
2020-09-01,2402006,1,34,0.029411764705882353
2020-09-01,2402709,1,6,0.16666666666666666
2020-09-01,2403251,1,101,0.009900990099009901
2020-09-01,2403608,1,24,0.041666666666666664
2020-09-01,2405702,1,6,0.16666666666666666
2020-09-01,2406106,1,18,0.05555555555555555
2020-09-01,2406403,1,5,0.2
2020-09-01,2407807,1,13,0.07692307692307693
2020-09-01,2408003,1,154,0.006493506493506494
2020-09-01,2408102,4,444,0.009009009009009009
2020-09-01,2410801,1,7,0.14285714285714285
2020-09-01,2412104,1,5,0.2
2020-09-01,2412203,1,25,0.04
2020-09-01,2414001,1,8,0.125
2020-09-01,2501104,1,17,0.058823529411764705
2020-09-01,2503704,1,37,0.02702702702702703
2020-09-01,2504009,1,236,0.00423728813559322
2020-09-01,2504108,1,3,0.3333333333333333
2020-09-01,2504157,1,5,0.2
2020-09-01,2504306,1,15,0.06666666666666667
2020-09-01,2504801,1,14,0.07142857142857142
2020-09-01,2505808,1,4,0.25
2020-09-01,2506400,1,12,0.08333333333333333
2020-09-01,2507507,4,457,0.0087527352297593
2020-09-01,2508604,1,10,0.1
2020-09-01,2510808,1,62,0.016129032258064516
2020-09-01,2511806,1,2,0.5
2020-09-01,2512101,2,15,0.13333333333333333
2020-09-01,2512507,1,33,0.030303030303030304
2020-09-01,2513703,1,80,0.0125
2020-09-01,2514107,1,4,0.25
2020-09-01,2514503,1,17,0.058823529411764705
2020-09-01,2601003,1,13,0.07692307692307693
2020-09-01,2601201,1,53,0.018867924528301886
2020-09-01,2601607,1,12,0.08333333333333333
2020-09-01,2602704,1,13,0.07692307692307693
2020-09-01,2603009,1,11,0.09090909090909091
2020-09-01,2603454,1,99,0.010101010101010102
2020-09-01,2604007,1,55,0.01818181818181818
2020-09-01,2604106,3,200,0.015
2020-09-01,2606101,1,14,0.07142857142857142
2020-09-01,2606606,1,15,0.06666666666666667
2020-09-01,2607406,1,6,0.16666666666666666
2020-09-01,2607901,3,360,0.008333333333333333
2020-09-01,2608206,1,5,0.2
2020-09-01,2609600,1,235,0.00425531914893617
2020-09-01,2610004,1,34,0.029411764705882353
2020-09-01,2610707,2,187,0.0106951871657754
2020-09-01,2611606,12,1081,0.011100832562442183
2020-09-01,2613008,2,36,0.05555555555555555
2020-09-01,2613503,1,26,0.038461538461538464
2020-09-01,2613701,1,79,0.012658227848101266
2020-09-01,2613909,1,76,0.013157894736842105
2020-09-01,2614105,1,24,0.041666666666666664
2020-09-01,2614204,1,20,0.05
2020-09-01,2616308,1,15,0.06666666666666667
2020-09-01,2616407,1,78,0.01282051282051282
2020-09-01,2701308,1,15,0.06666666666666667
2020-09-01,2701506,1,11,0.09090909090909091
2020-09-01,2702306,1,25,0.04
2020-09-01,2704302,4,548,0.0072992700729927005
2020-09-01,2705002,1,18,0.05555555555555555
2020-09-01,2705705,1,13,0.07692307692307693
2020-09-01,2706307,1,52,0.019230769230769232
2020-09-01,2708600,1,22,0.045454545454545456
2020-09-01,2800308,5,322,0.015527950310559006
2020-09-01,2800407,1,5,0.2
2020-09-01,2801702,1,14,0.07142857142857142
2020-09-01,2802908,1,45,0.022222222222222223
2020-09-01,2805406,1,16,0.0625
2020-09-01,2805703,2,20,0.1
2020-09-01,2806602,1,3,0.3333333333333333
2020-09-01,2806701,1,42,0.023809523809523808
2020-09-01,2807600,1,15,0.06666666666666667
2020-09-01,2900355,1,6,0.16666666666666666
2020-09-01,2901403,1,16,0.0625
2020-09-01,2902708,1,23,0.043478260869565216
2020-09-01,2902807,1,16,0.0625
2020-09-01,2903003,1,12,0.08333333333333333
2020-09-01,2903201,2,86,0.023255813953488372
2020-09-01,2903904,1,26,0.038461538461538464
2020-09-01,2904100,1,10,0.1
2020-09-01,2904209,1,3,0.3333333333333333
2020-09-01,2905701,2,146,0.0136986301369863
2020-09-01,2906303,1,20,0.05
2020-09-01,2906709,2,23,0.08695652173913043
2020-09-01,2907202,1,37,0.02702702702702703
2020-09-01,2908002,1,32,0.03125
2020-09-01,2908101,1,13,0.07692307692307693
2020-09-01,2909703,1,9,0.1111111111111111
2020-09-01,2910800,2,354,0.005649717514124294
2020-09-01,2911808,1,13,0.07692307692307693
2020-09-01,2912103,1,29,0.034482758620689655
2020-09-01,2912400,1,11,0.09090909090909091
2020-09-01,2912509,1,10,0.1
2020-09-01,2914505,2,22,0.09090909090909091
2020-09-01,2916500,1,12,0.08333333333333333
2020-09-01,2917805,1,12,0.08333333333333333
2020-09-01,2918001,1,125,0.008
2020-09-01,2918407,1,116,0.008620689655172414
2020-09-01,2921401,1,8,0.125
2020-09-01,2922706,1,6,0.16666666666666666
2020-09-01,2923100,1,19,0.05263157894736842
2020-09-01,2923506,1,7,0.14285714285714285
2020-09-01,2923803,2,14,0.14285714285714285
2020-09-01,2925303,2,76,0.02631578947368421
2020-09-01,2925402,1,8,0.125
2020-09-01,2925600,1,12,0.08333333333333333
2020-09-01,2925709,1,7,0.14285714285714285
2020-09-01,2926004,1,27,0.037037037037037035
2020-09-01,2926301,2,18,0.1111111111111111
2020-09-01,2927002,1,21,0.047619047619047616
2020-09-01,2927408,5,1491,0.00335345405767941
2020-09-01,2927507,1,15,0.06666666666666667
2020-09-01,2928000,1,17,0.058823529411764705
2020-09-01,2928208,1,18,0.05555555555555555
2020-09-01,2928802,1,30,0.03333333333333333
2020-09-01,2929909,2,27,0.07407407407407407
2020-09-01,2930105,2,51,0.0392156862745098
2020-09-01,2931301,1,8,0.125
2020-09-01,2932200,1,26,0.038461538461538464
2020-09-01,2933307,3,236,0.012711864406779662
2020-09-01,3101508,1,33,0.030303030303030304
2020-09-01,3102001,1,12,0.08333333333333333
2020-09-01,3102050,1,4,0.25
2020-09-01,3102605,1,24,0.041666666666666664
2020-09-01,3103504,1,97,0.010309278350515464
2020-09-01,3103751,1,9,0.1111111111111111
2020-09-01,3104007,2,64,0.03125
2020-09-01,3104452,1,2,0.5
2020-09-01,3104502,1,11,0.09090909090909091
2020-09-01,3105608,1,80,0.0125
2020-09-01,3106200,18,1547,0.011635423400129283
2020-09-01,3106705,6,185,0.032432432432432434
2020-09-01,3107406,1,30,0.03333333333333333
2020-09-01,3108008,1,13,0.07692307692307693
2020-09-01,3108800,1,4,0.25
2020-09-01,3108909,2,9,0.2222222222222222
2020-09-01,3109204,1,8,0.125
2020-09-01,3110608,1,28,0.03571428571428571
2020-09-01,3113404,3,67,0.04477611940298507
2020-09-01,3115003,1,3,0.3333333333333333
2020-09-01,3115102,1,13,0.07692307692307693
2020-09-01,3116308,2,8,0.25
2020-09-01,3116605,1,12,0.08333333333333333
2020-09-01,3117504,1,17,0.058823529411764705
2020-09-01,3118304,1,77,0.012987012987012988
2020-09-01,3118601,2,359,0.005571030640668524
2020-09-01,3118700,1,11,0.09090909090909091
2020-09-01,3119401,2,67,0.029850746268656716
2020-09-01,3119906,1,3,0.3333333333333333
2020-09-01,3122306,1,120,0.008333333333333333
2020-09-01,3123528,1,4,0.25
2020-09-01,3123601,1,16,0.0625
2020-09-01,3124104,2,36,0.05555555555555555
2020-09-01,3125101,1,24,0.041666666666666664
2020-09-01,3125507,1,3,0.3333333333333333
2020-09-01,3125804,1,3,0.3333333333333333
2020-09-01,3125952,1,6,0.16666666666666666
2020-09-01,3126109,2,54,0.037037037037037035
2020-09-01,3128204,1,16,0.0625
2020-09-01,3129004,1,4,0.25
2020-09-01,3129301,1,8,0.125
2020-09-01,3129905,1,4,0.25
2020-09-01,3130200,2,4,0.5
2020-09-01,3131109,1,2,0.5
2020-09-01,3131307,1,138,0.007246376811594203
2020-09-01,3131901,1,31,0.03225806451612903
2020-09-01,3133105,1,13,0.07692307692307693
2020-09-01,3133808,4,69,0.057971014492753624
2020-09-01,3134806,1,5,0.2
2020-09-01,3135506,1,10,0.1
2020-09-01,3136652,1,21,0.047619047619047616
2020-09-01,3136702,6,410,0.014634146341463415
2020-09-01,3137502,1,24,0.041666666666666664
2020-09-01,3138203,4,66,0.06060606060606061
2020-09-01,3138609,1,17,0.058823529411764705
2020-09-01,3139201,1,15,0.06666666666666667
2020-09-01,3139409,1,54,0.018518518518518517
2020-09-01,3139508,1,20,0.05
2020-09-01,3141801,1,11,0.09090909090909091
2020-09-01,3142007,1,12,0.08333333333333333
2020-09-01,3142106,2,11,0.18181818181818182
2020-09-01,3143005,1,9,0.1111111111111111
2020-09-01,3143302,2,226,0.008849557522123894
2020-09-01,3143609,1,1,1.0
2020-09-01,3144102,1,14,0.07142857142857142
2020-09-01,3144300,1,39,0.02564102564102564
2020-09-01,3144375,1,2,0.5
2020-09-01,3144805,1,57,0.017543859649122806
2020-09-01,3145208,1,51,0.0196078431372549
2020-09-01,3145307,1,16,0.0625
2020-09-01,3147105,1,53,0.018867924528301886
2020-09-01,3147600,1,17,0.058823529411764705
2020-09-01,3147907,2,85,0.023529411764705882
2020-09-01,3148707,1,21,0.047619047619047616
2020-09-01,3150802,1,18,0.05555555555555555
2020-09-01,3151701,1,10,0.1
2020-09-01,3151800,1,130,0.007692307692307693
2020-09-01,3152006,2,20,0.1
2020-09-01,3152204,1,32,0.03125
2020-09-01,3152501,1,105,0.009523809523809525
2020-09-01,3154606,2,138,0.014492753623188406
2020-09-01,3155207,1,4,0.25
2020-09-01,3155603,1,16,0.0625
2020-09-01,3155801,1,17,0.058823529411764705
2020-09-01,3157005,1,19,0.05263157894736842
2020-09-01,3159357,1,9,0.1111111111111111
2020-09-01,3160405,1,23,0.043478260869565216
2020-09-01,3162401,1,17,0.058823529411764705
2020-09-01,3162450,1,3,0.3333333333333333
2020-09-01,3162500,1,72,0.013888888888888888
2020-09-01,3162922,1,12,0.08333333333333333
2020-09-01,3163706,1,37,0.02702702702702703
2020-09-01,3164431,1,4,0.25
2020-09-01,3166303,1,5,0.2
2020-09-01,3167202,3,135,0.022222222222222223
2020-09-01,3167400,1,6,0.16666666666666666
2020-09-01,3168903,1,10,0.1
2020-09-01,3169059,1,6,0.16666666666666666
2020-09-01,3169307,1,43,0.023255813953488372
2020-09-01,3169406,1,32,0.03125
2020-09-01,3170107,3,269,0.011152416356877323
2020-09-01,3170206,8,482,0.016597510373443983
2020-09-01,3170503,1,5,0.2
2020-09-01,3170602,1,4,0.25
2020-09-01,3171709,1,9,0.1111111111111111
2020-09-01,3200201,1,12,0.08333333333333333
2020-09-01,3200805,1,33,0.030303030303030304
2020-09-01,3201209,3,123,0.024390243902439025
2020-09-01,3201308,4,231,0.017316017316017316
2020-09-01,3202454,1,17,0.058823529411764705
2020-09-01,3202702,1,11,0.09090909090909091
2020-09-01,3203106,1,13,0.07692307692307693
2020-09-01,3203205,1,85,0.011764705882352941
2020-09-01,3203304,1,5,0.2
2020-09-01,3203908,1,38,0.02631578947368421
2020-09-01,3205002,3,215,0.013953488372093023
2020-09-01,3205101,1,38,0.02631578947368421
2020-09-01,3205200,1,279,0.0035842293906810036
2020-09-01,3205309,2,181,0.011049723756906077
2020-09-01,3300100,1,93,0.010752688172043012
2020-09-01,3300209,2,100,0.02
2020-09-01,3300308,1,80,0.0125
2020-09-01,3300407,1,146,0.00684931506849315
2020-09-01,3301009,4,384,0.010416666666666666
2020-09-01,3301306,1,29,0.034482758620689655
2020-09-01,3301702,4,684,0.005847953216374269
2020-09-01,3302007,3,118,0.025423728813559324
2020-09-01,3302270,1,54,0.018518518518518517
2020-09-01,3302700,1,131,0.007633587786259542
2020-09-01,3302858,1,123,0.008130081300813009
2020-09-01,3303104,1,10,0.1
2020-09-01,3303203,1,160,0.00625
2020-09-01,3303302,2,428,0.004672897196261682
2020-09-01,3303401,2,147,0.013605442176870748
2020-09-01,3303500,3,687,0.004366812227074236
2020-09-01,3303609,1,47,0.02127659574468085
2020-09-01,3304201,1,89,0.011235955056179775
2020-09-01,3304524,2,73,0.0273972602739726
2020-09-01,3304557,21,5101,0.004116839835326407
2020-09-01,3304904,5,730,0.00684931506849315
2020-09-01,3305109,3,359,0.008356545961002786
2020-09-01,3305802,1,143,0.006993006993006993
2020-09-01,3501905,2,58,0.034482758620689655
2020-09-01,3502705,1,18,0.05555555555555555
2020-09-01,3502804,1,154,0.006493506493506494
2020-09-01,3503802,2,31,0.06451612903225806
2020-09-01,3504107,4,111,0.036036036036036036
2020-09-01,3504602,2,17,0.11764705882352941
2020-09-01,3505351,1,4,0.25
2020-09-01,3505500,1,116,0.008620689655172414
2020-09-01,3506003,1,266,0.0037593984962406013
2020-09-01,3506359,2,42,0.047619047619047616
2020-09-01,3508009,1,9,0.1111111111111111
2020-09-01,3508504,1,59,0.01694915254237288
2020-09-01,3509502,3,748,0.004010695187165776
2020-09-01,3509601,1,53,0.018867924528301886
2020-09-01,3510500,1,98,0.01020408163265306
2020-09-01,3510609,3,223,0.013452914798206279
2020-09-01,3511607,1,12,0.08333333333333333
2020-09-01,3512001,1,14,0.07142857142857142
2020-09-01,3512209,1,15,0.06666666666666667
2020-09-01,3513009,6,153,0.0392156862745098
2020-09-01,3513405,4,60,0.06666666666666667
2020-09-01,3513801,3,226,0.01327433628318584
2020-09-01,3514106,1,12,0.08333333333333333
2020-09-01,3514403,1,43,0.023255813953488372
2020-09-01,3515509,1,61,0.01639344262295082
2020-09-01,3516200,3,284,0.01056338028169014
2020-09-01,3516408,1,86,0.011627906976744186
2020-09-01,3516705,1,36,0.027777777777777776
2020-09-01,3517406,1,46,0.021739130434782608
2020-09-01,3518305,1,19,0.05263157894736842
2020-09-01,3518404,1,73,0.0136986301369863
2020-09-01,3518602,1,28,0.03571428571428571
2020-09-01,3518701,2,191,0.010471204188481676
2020-09-01,3518800,4,721,0.005547850208044383
2020-09-01,3519600,2,55,0.03636363636363636
2020-09-01,3520004,1,28,0.03571428571428571
2020-09-01,3522109,1,74,0.013513513513513514
2020-09-01,3522307,2,129,0.015503875968992248
2020-09-01,3522406,1,64,0.015625
2020-09-01,3522703,1,27,0.037037037037037035
2020-09-01,3523107,2,179,0.0111731843575419
2020-09-01,3523305,1,10,0.1
2020-09-01,3523909,3,90,0.03333333333333333
2020-09-01,3524402,1,148,0.006756756756756757
2020-09-01,3525102,1,35,0.02857142857142857
2020-09-01,3525706,1,22,0.045454545454545456
2020-09-01,3525904,1,268,0.0037313432835820895
2020-09-01,3526605,1,5,0.2
2020-09-01,3526803,1,41,0.024390243902439025
2020-09-01,3526902,3,197,0.015228426395939087
2020-09-01,3527108,2,64,0.03125
2020-09-01,3528403,1,20,0.05
2020-09-01,3529005,2,174,0.011494252873563218
2020-09-01,3529302,1,62,0.016129032258064516
2020-09-01,3529401,4,230,0.017391304347826087
2020-09-01,3530508,1,65,0.015384615384615385
2020-09-01,3530607,2,292,0.00684931506849315
2020-09-01,3531308,1,49,0.02040816326530612
2020-09-01,3532603,1,6,0.16666666666666666
2020-09-01,3533403,1,39,0.02564102564102564
2020-09-01,3534302,1,29,0.034482758620689655
2020-09-01,3534401,3,377,0.007957559681697613
2020-09-01,3536000,1,7,0.14285714285714285
2020-09-01,3536208,1,20,0.05
2020-09-01,3537107,1,32,0.03125
2020-09-01,3537602,3,53,0.05660377358490566
2020-09-01,3538709,5,272,0.01838235294117647
2020-09-01,3538808,1,33,0.030303030303030304
2020-09-01,3539301,1,66,0.015151515151515152
2020-09-01,3540754,1,14,0.07142857142857142
2020-09-01,3541000,2,230,0.008695652173913044
2020-09-01,3541604,1,33,0.030303030303030304
2020-09-01,3542909,1,10,0.1
2020-09-01,3543204,1,3,0.3333333333333333
2020-09-01,3543402,2,555,0.0036036036036036037
2020-09-01,3543907,3,132,0.022727272727272728
2020-09-01,3544004,1,23,0.043478260869565216
2020-09-01,3544905,1,8,0.125
2020-09-01,3545209,1,71,0.014084507042253521
2020-09-01,3545803,1,158,0.006329113924050633
2020-09-01,3546405,1,40,0.025
2020-09-01,3546603,1,31,0.03225806451612903
2020-09-01,3547304,1,50,0.02
2020-09-01,3547809,3,537,0.00558659217877095
2020-09-01,3548500,4,363,0.011019283746556474
2020-09-01,3548708,2,433,0.004618937644341801
2020-09-01,3548807,1,136,0.007352941176470588
2020-09-01,3548906,1,145,0.006896551724137931
2020-09-01,3549102,1,75,0.013333333333333334
2020-09-01,3549409,1,42,0.023809523809523808
2020-09-01,3549805,6,454,0.013215859030837005
2020-09-01,3549904,3,440,0.006818181818181818
2020-09-01,3550209,1,26,0.038461538461538464
2020-09-01,3550308,14,7075,0.001978798586572438
2020-09-01,3550605,1,50,0.02
2020-09-01,3551009,4,263,0.015209125475285171
2020-09-01,3551504,2,29,0.06896551724137931
2020-09-01,3551702,2,91,0.02197802197802198
2020-09-01,3551900,1,19,0.05263157894736842
2020-09-01,3552205,2,404,0.0049504950495049506
2020-09-01,3552403,4,146,0.0273972602739726
2020-09-01,3552502,2,169,0.011834319526627219
2020-09-01,3552809,2,142,0.014084507042253521
2020-09-01,3553807,1,19,0.05263157894736842
2020-09-01,3555109,1,13,0.07692307692307693
2020-09-01,3555406,1,58,0.017241379310344827
2020-09-01,3556701,1,34,0.029411764705882353
2020-09-01,4100509,2,14,0.14285714285714285
2020-09-01,4101002,1,10,0.1
2020-09-01,4101507,3,81,0.037037037037037035
2020-09-01,4102109,1,20,0.05
2020-09-01,4103305,1,7,0.14285714285714285
2020-09-01,4104204,2,93,0.021505376344086023
2020-09-01,4104428,1,5,0.2
2020-09-01,4104709,1,10,0.1
2020-09-01,4104808,1,159,0.006289308176100629
2020-09-01,4104907,1,37,0.02702702702702703
2020-09-01,4105003,1,4,0.25
2020-09-01,4105805,1,152,0.006578947368421052
2020-09-01,4106308,1,17,0.058823529411764705
2020-09-01,4106902,10,1169,0.00855431993156544
2020-09-01,4107207,1,31,0.03225806451612903
2020-09-01,4107256,1,2,0.5
2020-09-01,4107504,1,11,0.09090909090909091
2020-09-01,4107553,1,3,0.3333333333333333
2020-09-01,4107652,1,71,0.014084507042253521
2020-09-01,4107702,1,3,0.3333333333333333
2020-09-01,4108304,3,181,0.016574585635359115
2020-09-01,4108403,1,38,0.02631578947368421
2020-09-01,4109401,1,95,0.010526315789473684
2020-09-01,4109757,1,5,0.2
2020-09-01,4109906,1,7,0.14285714285714285
2020-09-01,4110607,1,6,0.16666666666666666
2020-09-01,4110805,1,5,0.2
2020-09-01,4111704,1,6,0.16666666666666666
2020-09-01,4113205,1,23,0.043478260869565216
2020-09-01,4113304,1,17,0.058823529411764705
2020-09-01,4113601,1,2,0.5
2020-09-01,4113700,6,430,0.013953488372093023
2020-09-01,4113734,1,10,0.1
2020-09-01,4114609,1,30,0.03333333333333333
2020-09-01,4115200,3,224,0.013392857142857142
2020-09-01,4115408,1,8,0.125
2020-09-01,4115804,2,24,0.08333333333333333
2020-09-01,4116059,1,12,0.08333333333333333
2020-09-01,4116950,1,4,0.25
2020-09-01,4117255,1,6,0.16666666666666666
2020-09-01,4117602,2,27,0.07407407407407407
2020-09-01,4118204,1,103,0.009708737864077669
2020-09-01,4118402,2,57,0.03508771929824561
2020-09-01,4119509,3,57,0.05263157894736842
2020-09-01,4119806,1,5,0.2
2020-09-01,4119905,2,237,0.008438818565400843
2020-09-01,4120804,1,19,0.05263157894736842
2020-09-01,4122651,1,4,0.25
2020-09-01,4123105,1,1,1.0
2020-09-01,4123402,1,12,0.08333333333333333
2020-09-01,4123501,1,11,0.09090909090909091
2020-09-01,4123808,1,10,0.1
2020-09-01,4127304,1,10,0.1
2020-09-01,4127700,2,98,0.02040816326530612
2020-09-01,4128005,1,19,0.05263157894736842
2020-09-01,4128104,1,69,0.014492753623188406
2020-09-01,4200556,1,1,1.0
2020-09-01,4201950,1,15,0.06666666666666667
2020-09-01,4202305,1,35,0.02857142857142857
2020-09-01,4202404,5,149,0.03355704697986577
2020-09-01,4202800,1,12,0.08333333333333333
2020-09-01,4203006,3,56,0.05357142857142857
2020-09-01,4203204,2,32,0.0625
2020-09-01,4203303,1,13,0.07692307692307693
2020-09-01,4203808,1,26,0.038461538461538464
2020-09-01,4203907,1,15,0.06666666666666667
2020-09-01,4204905,1,5,0.2
2020-09-01,4205407,3,234,0.01282051282051282
2020-09-01,4205506,1,17,0.058823529411764705
2020-09-01,4206306,1,11,0.09090909090909091
2020-09-01,4207007,1,28,0.03571428571428571
2020-09-01,4207650,1,7,0.14285714285714285
2020-09-01,4207700,1,2,0.5
2020-09-01,4208104,1,10,0.1
2020-09-01,4208302,1,33,0.030303030303030304
2020-09-01,4208807,1,22,0.045454545454545456
2020-09-01,4208906,1,69,0.014492753623188406
2020-09-01,4209102,5,314,0.01592356687898089
2020-09-01,4209300,3,105,0.02857142857142857
2020-09-01,4210035,1,4,0.25
2020-09-01,4210100,1,31,0.03225806451612903
2020-09-01,4210407,1,2,0.5
2020-09-01,4210605,1,8,0.125
2020-09-01,4210902,1,4,0.25
2020-09-01,4211058,1,7,0.14285714285714285
2020-09-01,4211108,2,10,0.2
2020-09-01,4211306,1,35,0.02857142857142857
2020-09-01,4211504,1,7,0.14285714285714285
2020-09-01,4211603,1,12,0.08333333333333333
2020-09-01,4211900,2,66,0.030303030303030304
2020-09-01,4212270,1,3,0.3333333333333333
2020-09-01,4212908,1,8,0.125
2020-09-01,4213609,1,23,0.043478260869565216
2020-09-01,4213708,1,10,0.1
2020-09-01,4214151,1,2,0.5
2020-09-01,4214607,1,9,0.1111111111111111
2020-09-01,4215109,1,11,0.09090909090909091
2020-09-01,4215307,1,5,0.2
2020-09-01,4215802,1,41,0.024390243902439025
2020-09-01,4216008,1,12,0.08333333333333333
2020-09-01,4216206,2,36,0.05555555555555555
2020-09-01,4216255,1,6,0.16666666666666666
2020-09-01,4216602,1,109,0.009174311926605505
2020-09-01,4216701,1,10,0.1
2020-09-01,4217303,1,7,0.14285714285714285
2020-09-01,4217808,1,9,0.1111111111111111
2020-09-01,4217907,1,8,0.125
2020-09-01,4218707,3,81,0.037037037037037035
2020-09-01,4218855,1,2,0.5
2020-09-01,4219507,2,26,0.07692307692307693
2020-09-01,4219705,1,18,0.05555555555555555
2020-09-01,4220000,1,16,0.0625
2020-09-01,4300307,1,10,0.1
2020-09-01,4300604,2,147,0.013605442176870748
2020-09-01,4300703,2,6,0.3333333333333333
2020-09-01,4302105,3,69,0.043478260869565216
2020-09-01,4302303,1,8,0.125
2020-09-01,4302402,1,12,0.08333333333333333
2020-09-01,4303103,1,105,0.009523809523809525
2020-09-01,4303202,1,6,0.16666666666666666
2020-09-01,4303400,1,6,0.16666666666666666
2020-09-01,4303509,1,58,0.017241379310344827
2020-09-01,4304606,3,289,0.010380622837370242
2020-09-01,4304630,1,33,0.030303030303030304
